,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
770,GO_Biological_Process_2021,RNA-dependent DNA biosynthetic process (GO:0006278),11/30,0.003997164430335,0.0271345313608335,0,0,3.139797870359398,17.33849779936727,PPP6C;HSP90AB1;MRE11;RFC1;DKC1;PTGES3;NHP2;TERF2IP;TERF1;PPIA;NOP10
771,GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230),10/26,0.0040206394152621,0.0271345313608335,0,0,3.3890675241157555,18.69516175023307,CDKN2D;CD74;TAF9;SNAI1;TRIAP1;MIF;CLU;CD44;TPT1;BCL2L1
772,GO_Biological_Process_2021,negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051),10/26,0.0040206394152621,0.0271345313608335,0,0,3.3890675241157555,18.69516175023307,RPL5;GABARAPL2;PDCL3;F8A1;HSP90AB1;CSNK2A1;RPS7;RPL23;RPL11;TAF1
773,GO_Biological_Process_2021,negative regulation of receptor-mediated endocytosis (GO:0048261),10/26,0.0040206394152621,0.0271345313608335,0,0,3.3890675241157555,18.69516175023307,APP;SDCBP;ABCA2;ANKRD13D;ITGB3;UNC119;RAC1;WDR54;UBQLN2;ARF6
774,GO_Biological_Process_2021,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),10/26,0.0040206394152621,0.0271345313608335,0,0,3.3890675241157555,18.69516175023307,YWHAE;MAPK8;CASP8;PPP3CC;YWHAQ;TFDP2;PMAIP1;GZMB;YWHAG;YWHAH
775,GO_Biological_Process_2021,positive regulation of T cell mediated cytotoxicity (GO:0001916),10/26,0.0040206394152621,0.0271345313608335,0,0,3.3890675241157555,18.69516175023307,STX7;HLA-B;HLA-DRA;CD1D;HLA-A;IL12RB1;HLA-F;HLA-DRB1;NECTIN2;HLA-E
776,GO_Biological_Process_2021,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),10/26,0.0040206394152621,0.0271345313608335,0,0,3.3890675241157555,18.69516175023307,YWHAE;MAPK8;CASP8;PPP3CC;YWHAQ;TFDP2;PMAIP1;GZMB;YWHAG;YWHAH
777,GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",394/2244,0.0040256799005965,0.0271345313608335,0,0,1.1742420336697663,6.476016988096357,RB1;NUP107;SPI1;ZNF292;ENO1;PHB2;BACH1;RRP8;RPL6;ELK3;SPIB;ELK4;GPBP1;AKT1;BBX;JUNB;DDX17;MEF2A;MEF2C;MED4;MED6;EID1;EID2;DDIT3;PRKCQ;ATF3;SKAP1;ATF4;ZNF276;URI1;ZNF274;SET;ZNF394;BAZ2A;GATA3;AKAP17A;HIF1A;ZNF26;DEDD2;MTDH;RAD21;ZBTB7A;NFE2;ABCA2;JUN;JUND;NFATC3;NR1D2;PA2G4;PHC3;FLI1;THAP11;FOSL1;TADA2B;HNRNPD;SNAI1;REL;ZNF136;HLA-DRB1;CDKN1C;CDKN1A;ZNF131;ZNF493;BTG1;CDKN1B;PHF20;PHF1;ZNF44;CTCF;MED16;LITAF;MED17;MECP2;ZNF280D;ING5;NIPBL;BAZ1A;FOS;SIRT2;MED23;MTF1;MTF2;RARA;HCLS1;ZNF350;SRRT;NSD3;BCLAF1;NSD1;STAT4;STAT6;BRD9;SAMD1;SRSF10;ZNF224;ZNF101;ZNF580;PCGF5;STAT1;STAT2;MBD2;ELP2;GTF2H2;GATAD2A;ZNF33A;FOSB;PKN1;CRLF3;LIMS1;ZNF331;CCNT2;CCNT1;NCF1;ZBTB24;ZBTB20;RORA;AHR;TNF;YY1;CIR1;ZNF326;MAP2K3;MAP2K1;MAP2K2;TLE1;ANKRD49;ZBTB38;F2R;ILF2;PIAS2;FOXP1;SAP30;ILF3;KAT6B;KAT6A;PHIP;ZNF431;KMT2E;ZNF430;KHDRBS1;ZNF791;ENY2;KMT2A;KMT2B;MAZ;CREM;FOXO3;SBNO1;SBNO2;ATXN1;SAFB2;MAP2K7;TRAPPC2;FUS;ZBTB10;RFXANK;FOXN3;NFKB1;HOPX;NFKB2;DRAP1;CNOT7;GON4L;MAFB;BCL6;CNOT2;MAFG;SP3;BCL3;MAFF;MDM4;SP140L;OGT;ZNF652;NFE2L2;CALCOCO1;SUMO1;ZNF644;DTX3L;EDF1;DNAJC2;TFDP2;CTDSP1;SMARCD1;HDAC3;SMARCD3;CEBPD;HDAC1;WBP2;ZBTB43;PBXIP1;FOXK1;MLLT6;POLR2A;IFI16;CCDC85B;TP53INP2;ZNF506;SAP18;ASCC2;E2F4;POLR2K;SMARCE1;CNBP;KLF4;KLF3;KLF2;KLF6;KLF9;PDCD4;TRIM33;SMARCB1;CCNH;CCNC;IKZF1;UBE2L3;TIAL1;UXT;RPS6KA3;RPS6KA5;TRIM28;DPF2;EPC1;KAT7;CCNL2;ZNF721;CCNL1;TRIM22;SMARCC1;SMARCC2;SP110;IFRD1;RUNX3;EREG;JMJD6;RUNX1;ZNF836;TSHZ3;DHX9;TSHZ1;ZBTB1;SUPT4H1;HTATSF1;ZNHIT3;DHX36;INPP5K;HIVEP3;SNX5;SNX6;EGR1;XRCC6;BCL11B;PYHIN1;SMARCA5;ID2;CREBRF;CALR;SLC2A4RG;CSRNP1;CITED2;NKAP;SRA1;RSF1;HINT1;SCML4;MLX;HTATIP2;NCOA1;SREBF1;TSC22D4;PRMT2;TFEB;RHOH;PARP9;ZFY;COMMD7;ZFX;MLF2;IL1B;TFEC;NCOA7;SP100;SATB1;ARNTL;PURB;PURA;ZFP14;SERTAD3;RBM15B;NFIL3;CUX1;CREG1;CD74;NPM1;VEGFA;BATF;MAD2L2;GFI1B;CAMK4;CTNNB1;HDGF;ARID4A;PRDM2;ARID4B;NUCKS1;NR3C1;ETS1;ETS2;BASP1;EOMES;KDM2A;ARID5A;ZNF91;TBL1XR1;DDX5;TCF7;CAMTA1;BPTF;HSPA8;UBE2I;TGFB1;CBX4;NONO;PHF12;POU2F2;NR4A2;DAP;JMY;TCF4;MXD1;BRWD1;MXD4;PHF19;CREBZF;KDM5C;THRA;CHD8;HP1BP3;HMGB2;ILK;PSIP1;YBX1;CHD3;HMGB1;CHD2;CHD1;LYL1;DBP;YWHAQ;MYBL1;YWHAH;KLF10;KLF11;TSFM;KLF12;EED;ARID1A;ARID1B;DNM2;ETV7;ELF1;SFPQ;ELF2;THRAP3;IRF1;IRF2;CRY1;IRF7;TERF2IP;IRF8;PFDN5;CREB5;KDM3A;USP16;ATF6B;LEF1;RNF4;TBX21;MXI1;HES1;SPEN;CDK11A;TAF15;DEK;MAPK14;SOD2;CDK11B;USF2;USF1;CD4;REST;PITHD1;NAA16;QRICH1
778,GO_Biological_Process_2021,Rho protein signal transduction (GO:0007266),17/56,0.0040382600139982,0.0271843844844759,0,0,2.365758529793335,13.03992231034777,ROCK2;ARHGAP1;WAS;MYO9B;ARHGAP6;RHOA;ARHGAP4;CDC42;SHTN1;ADGRG1;ARHGDIB;CFL1;CDC42EP3;CDC42EP2;ARHGEF1;RHOU;PHACTR4
779,GO_Biological_Process_2021,protein dephosphorylation (GO:0006470),34/139,0.0042613482125269,0.0286493718288347,0,0,1.7601765268647964,9.607342162626397,PPP1R15A;PPP1R15B;MTMR3;CTDP1;PTEN;DAPP1;PTPN22;PTPRJ;PPM1G;DUSP11;DUSP12;PPP6C;DUSP10;PPP3CC;PPP2R5E;RPRD1B;NCK1;PTPN18;DUSP2;DUSP1;PPP2R5C;PTPN12;DUSP6;PPP1CA;CTDNEP1;PTPRE;PPM1B;PTPRC;CTDSP1;CTDSP2;PGP;PTPN6;PTPN7;PTPN4
780,GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),48/212,0.0042721578332734,0.0286852697537594,0,0,1.592606707317073,8.68868285579032,RB1;GRN;TNFAIP6;GSTP1;PTGER2;GBA;GPS2;TNFAIP3;ADM;CD3G;RORA;FPR2;GATA3;ADRB2;GPR84;MEFV;METRNL;FCGR3A;GNG2;RPS19;PRKAR2B;HRH2;PRKAR2A;ALOX5;PLCG2;SIRPA;NLRP3;FYN;FCGR1A;PRKACB;LYN;CD163;YES1;SYK;PRKCD;KLF4;MAPK14;TNFRSF1A;FGR;POMC;HCK;NLRP12;ADAM17;FCGR2A;OTULIN;MYH9;CD247;HLA-DRB1
781,GO_Biological_Process_2021,cellular response to insulin stimulus (GO:0032869),32/129,0.0043435968295235,0.0291276493273932,0,0,1.792959777789648,9.752002382478524,ATP6V1A;GSK3A;PRKDC;SYAP1;PDE3B;IRS2;PIK3R1;NAMPT;PDK4;AKT1;ATP6V1H;INPP5K;AP3S1;ATP6V0E2;ATP6V1D;ATP6V0A1;ATP6V1F;ATP6V1G1;XBP1;ATP6V0B;ATP6V0E1;USF1;RAB10;RAB31;PKM;RAB13;ATP6V1B2;PHIP;GRB2;ATP6V0D1;LPIN1;VAMP2
782,GO_Biological_Process_2021,cellular response to glucose starvation (GO:0042149),14/43,0.0043571347297483,0.0291811168873569,0,0,2.6191131736128077,14.237343661919308,SH3GLB1;PRKAA1;XBP1;MTMR3;HSPA5;FOXO3;ITFG2;RRP8;IFI16;ZC3H12A;PMAIP1;HNRNPA1;ATF4;CPEB4
783,GO_Biological_Process_2021,positive regulation of protein localization to plasma membrane (GO:1903078),16/52,0.0044926729830109,0.0297409753675907,0,0,2.4117983963344787,13.036511803919876,PRKCH;LRP1;STAC3;CIB1;ACSL3;PIK3R1;TNF;LGALS3;DLG1;KIF5B;RACK1;AKT1;STX3;SQSTM1;SPTBN1;ARF6
784,GO_Biological_Process_2021,electron transport chain (GO:0022900),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,NDUFA5;ETFDH;UQCRFS1;ETFA;ETFB;SDHA;CYB561
785,GO_Biological_Process_2021,integrated stress response signaling (GO:0140467),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,CXCL8;HSPA5;DDIT3;QRICH1;HERPUD1;ATF4;NFE2L2
786,GO_Biological_Process_2021,membrane raft organization (GO:0031579),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,ANXA2;NAXE;RFTN1;FLOT1;MYADM;FLOT2;S100A10
787,GO_Biological_Process_2021,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,XBP1;LRRK2;TMBIM6;PARK7;HERPUD1;BCL2L1;HSPA1A
788,GO_Biological_Process_2021,negative regulation of leukocyte mediated cytotoxicity (GO:0001911),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,PTPRC;LILRB1;KLRD1;KLRC1;LGALS9;HLA-F;HLA-E
789,GO_Biological_Process_2021,positive regulation of acute inflammatory response (GO:0002675),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,IL1B;OSM;FFAR2;PARK7;PTGS2;IL6ST;TNF
790,GO_Biological_Process_2021,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)",7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,ZFP36;CNOT7;DHX36;PABPC1;TOB1;ZFP36L2;TNRC6B
791,GO_Biological_Process_2021,prostanoid biosynthetic process (GO:0046457),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,CD74;PNPLA8;PTGES3;TBXAS1;MIF;PTGS2;PTGS1
792,GO_Biological_Process_2021,pyrimidine nucleoside metabolic process (GO:0006213),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,NT5C;NT5C3A;DPYD;ERH;NT5M;UPP1;TYMP
793,GO_Biological_Process_2021,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)",7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,ZFP36;CNOT7;DHX36;PABPC1;TOB1;ZFP36L2;TNRC6B
794,GO_Biological_Process_2021,regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211),7/15,0.0045087863114482,0.0297409753675907,0,0,4.742370703501446,25.616993164118437,BTG2;ZFP36;CNOT7;PABPC1;TENT4B;TOB1;TNRC6B
795,GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),22/80,0.0045602431385399,0.0300049121938563,0,0,2.0596380312103477,11.102230285181015,SYK;CITED2;TPM1;ARL2;CIB1;PTPRJ;TNF;VEGFA;FLCN;ADGRG1;C1QBP;CCL5;ADAM9;NCKAP1L;ATM;RAC1;CD47;RSU1;STX3;P4HB;JAK2;LIMS1
796,GO_Biological_Process_2021,regulation of organelle organization (GO:0033043),22/80,0.0045602431385399,0.0300049121938563,0,0,2.0596380312103477,11.102230285181015,FIS1;CLIC4;TMED9;ARL6IP1;SAR1A;SURF4;STMN3;NEXN;MSN;SIRT7;PARL;LMAN1;DIAPH1;RHOT2;RHOT1;PDCD10;TAOK1;AKAP9;EZR;S100A9;SQSTM1;S100A8
797,GO_Biological_Process_2021,regulation of cell cycle G2/M phase transition (GO:1902749),23/85,0.0047037739604012,0.0308718280955493,0,0,2.0145093586925955,10.796541558008554,YWHAE;DYNC1I2;DYNC1H1;NPM1;CEP135;TUBB;NDE1;DCTN3;HAUS3;CSNK1D;DYNLL1;TUBB4B;HAUS2;NEDD1;PCM1;TUBA1A;PRKAR2B;AKAP9;CEP63;SFI1;YWHAG;SDCCAG8;CEP78
798,GO_Biological_Process_2021,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",23/85,0.0047037739604012,0.0308718280955493,0,0,2.0145093586925955,10.796541558008554,PSMD12;AP2A1;RHOA;PSMA7;PSMB10;PSMB8;PSMB9;PSMD8;CDC42;PSMD6;PSMD7;PSMA4;PSMB2;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;PSME1;AP2S1;RAC1;PFN1;AP2M1
799,GO_Biological_Process_2021,negative regulation of lymphocyte proliferation (GO:0050672),13/39,0.0047208736087941,0.0309453265056457,0,0,2.712262632764725,14.52623154208093,BLK;LYN;CR1;LST1;GLMN;LILRB1;LILRB2;LILRB4;SPN;TYROBP;ATM;MNDA;HLA-DRB1
800,GO_Biological_Process_2021,negative regulation of signal transduction (GO:0009968),58/267,0.0047873234910424,0.0313417283233789,0,0,1.5109085283721744,8.07094669087362,RB1;GSK3A;CXCL8;LRRK2;PLEK;PTEN;TNFAIP3;PTPRJ;TNF;RGS2;RACK1;AKT1;NCK1;PHACTR4;EGFL7;TLE1;CSNK2A1;FBXW7;PRKCD;TSC2;IRAK3;SIGIRR;IL1B;TMBIM1;CRY1;PRKCQ;TMBIM6;CD47;CARD16;TRIB1;TRABD2A;LEPROT;LRP1;MGRN1;GBA;MAZ;GPS2;GATA3;THBS1;SLC9A3R1;HMGXB4;SOCS1;CCL5;INPP5K;ZBTB7A;SNCA;LYN;PTPN18;YTHDF2;MPIG6B;SIAH2;PTPN12;NR4A2;ASXL1;PTPRE;NLRP12;PTPRC;CALR
801,GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),24/90,0.0048161770369643,0.0314913121968094,0,0,1.9748649283533004,10.53743454079116,SH3GLB1;PLK3;GSK3A;PRKAA1;PLEKHF1;LRRK2;TFEB;TSC2;HMGB1;PARK7;FOXO3;MEFV;PHB2;MTDH;TRIM8;FLCN;LARP1;ZC3H12A;ORMDL3;TRIM14;FBXO7;TRIM22;OPTN;PAFAH1B2
802,GO_Biological_Process_2021,positive regulation of canonical Wnt signaling pathway (GO:0090263),32/130,0.0049184717734662,0.0321201319801457,0,0,1.7745585280744425,9.431348089894836,PSMD12;DDX3X;LRRK2;USP34;ILK;PSMA7;PSMB10;ARNTL;PSMD8;PSMD6;PSMD7;PSMB2;PSMB3;PSMD3;PSMB1;TGFB1;UBE2B;ATP6AP2;CSNK1D;NFKB1;PSMB8;PSMB9;PPM1B;PSMA4;PSMC3;TBL1XR1;PSME4;GID8;PSME1;PIN1;CSNK1G2;RNF220
803,GO_Biological_Process_2021,protein targeting (GO:0006605),31/125,0.0049615270893999,0.0323514696669555,0,0,1.7921037587045314,9.508977282842125,TOMM40;NCF1;ZFAND2A;RPL11;ZDHHC1;TOMM20;TOMM22;SDCBP;ZDHHC18;LAMP2;TIMM17A;TSPO;HOMER3;HACL1;FBXO7;SEC63;TIMM8B;FIS1;AIP;HPS4;TIMM22;VPS37B;SORL1;TIMM10B;SPCS2;SPCS1;NACA;CDC37;SRPRA;TOMM7;SLC25A6
804,GO_Biological_Process_2021,cellular response to ionizing radiation (GO:0071479),15/48,0.0049785728492053,0.0323514696669555,0,0,2.4662567706045966,13.07760276040732,CDKN1A;XRCC6;GADD45A;NUCKS1;MAPK14;TANK;NIPBL;IFI16;EEF1D;SWI5;TMEM109;ATM;GRB2;RAD1;RPL26
805,GO_Biological_Process_2021,negative regulation of MAP kinase activity (GO:0043407),15/48,0.0049785728492053,0.0323514696669555,0,0,2.4662567706045966,13.07760276040732,LYN;DUSP1;GSTP1;GBA;PRKCD;PTPN22;PTPRJ;IRAK3;SORL1;DNAJA1;RGS2;DUSP10;IL1B;PDCD4;INPP5K
806,GO_Biological_Process_2021,regulation of protein metabolic process (GO:0051246),15/48,0.0049785728492053,0.0323514696669555,0,0,2.4662567706045966,13.07760276040732,APP;MTPN;HSP90AB1;ROCK2;GBA;LTBP4;PLAUR;NEDD8;LILRB2;KLF4;PARL;KLF2;FKBP1A;MAPK8;LDLR
807,GO_Biological_Process_2021,response to endoplasmic reticulum stress (GO:0034976),28/110,0.0050116566763892,0.0325261480333976,0,0,1.855078408481368,9.824474371697384,ERO1A;PPP1R15A;PPP1R15B;CXCL8;ATF6B;SEL1L;DERL1;PIK3R1;SELENOK;THBS1;HSP90B1;HERPUD1;RNF139;FLOT1;BAK1;NCK1;PDIA3;MBTPS1;JUN;HSPA5;TMEM259;GORASP2;DDIT3;UFC1;QRICH1;P4HB;ATF3;ATF4
808,GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),12/35,0.0050577289739798,0.0327845868226828,0,0,2.829780090649656,14.960588110677556,ANXA1;PLEKHA1;ZNF580;PRKCD;RPS3;PPIF;TNFAIP3;CYP1B1;SIRPA;PARK7;ANKZF1;NFE2L2
809,GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),45/198,0.0051399735657044,0.0332765696031534,0,0,1.5999043519846965,8.432627615123195,APP;CD63;GALNT11;MTCH1;SP100;LRRK2;PXN;ILK;NUCKS1;RORA;GATA3;CD3E;CLU;SNX3;RGS2;GRK2;IRAK2;GRK6;FYN;CD36;TIMP1;CD55;YWHAG;NCK1;TSPYL2;GIT2;MPIG6B;TGFB1;DYNLT1;TSC2;DHRS3;RUNX1;WDR11;BST1;PLSCR1;NLRP12;ELF1;MFNG;MZB1;ITGB1BP1;PPIA;OGT;MGLL;LLGL2;CDC42SE2
810,GO_Biological_Process_2021,cellular response to hormone stimulus (GO:0032870),21/76,0.0051836905992911,0.0333561708643998,0,0,2.0729560855407905,10.908388297048717,NCOA1;MEF2C;URI1;XBP1;WBP2;LMO2;NCOA4;ARID5A;SRA1;SERPINB9;NR3C1;CTSS;UBE2L3;CTSL;KLF9;RARA;CTSH;INPP5K;NSMF;GAS2L1;CTSB
811,GO_Biological_Process_2021,endoplasmic reticulum mannose trimming (GO:1904380),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,RNF103;RNF139;UBB;SEL1L;UBC;DERL2;RPS27A;UBA52
812,GO_Biological_Process_2021,negative regulation of nervous system development (GO:0051961),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,PCM1;REST;DYNLT1;IL1B;SORL1;TNF;B2M;TLR2
813,GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,BAG5;NONO;AKT1;PARK7;SOD2;HIF1A;PPIA;NFE2L2
814,GO_Biological_Process_2021,negative regulation of RNA metabolic process (GO:0051253),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,RPS26;PTBP1;TGFB1;ZC3H12A;TMBIM6;NUDT16;TNF;RPS13
815,GO_Biological_Process_2021,NLS-bearing protein import into nucleus (GO:0006607),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,KPNA6;CBLB;KPNA4;NUP54;KPNA5;KPNA2;KPNB1;IPO5
816,GO_Biological_Process_2021,positive regulation of establishment of protein localization (GO:1904951),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,CCT3;CCT6A;CCT2;CEP135;DKC1;TNF;CCT5;CCT4
817,GO_Biological_Process_2021,prostaglandin biosynthetic process (GO:0001516),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,CBR1;CD74;PNPLA8;PTGES3;TBXAS1;MIF;PTGS2;PTGS1
818,GO_Biological_Process_2021,pyroptosis (GO:0070269),8/19,0.005209516387861,0.0333561708643998,0,0,3.942276232764665,20.72560367657445,AIM2;CASP8;DHX9;GZMA;CASP1;GZMB;NLRP1;NAIP
819,GO_Biological_Process_2021,negative regulation of DNA binding (GO:0043392),11/31,0.0053354041705578,0.0339961840466652,0,0,2.98263107108395,15.6092735263833,MAD2L2;NFKBIA;SP100;JUN;IFI16;SUMO1;SUMO3;GZMA;LEF1;RSF1;JAK2
820,GO_Biological_Process_2021,negative regulation of response to DNA damage stimulus (GO:2001021),11/31,0.0053354041705578,0.0339961840466652,0,0,2.98263107108395,15.6092735263833,CDKN2D;CD74;DDX39B;RPS3;SNAI1;PTTG1IP;MIF;CLU;CD44;TPT1;BCL2L1
821,GO_Biological_Process_2021,positive regulation of mononuclear cell migration (GO:0071677),11/31,0.0053354041705578,0.0339961840466652,0,0,2.98263107108395,15.6092735263833,CCR1;LGALS3;C1QBP;CCL5;ANO6;FPR2;HMGB1;LGALS9;CALR;AIF1;TNF
822,GO_Biological_Process_2021,positive regulation of protein targeting to mitochondrion (GO:1903955),11/31,0.0053354041705578,0.0339961840466652,0,0,2.98263107108395,15.6092735263833,SH3GLB1;USP36;UBL5;GSK3A;LEPROT;FBXW7;ARIH2;HPS4;TOMM7;RHOU;UBE2L3
823,GO_Biological_Process_2021,glucose 6-phosphate metabolic process (GO:0051156),9/23,0.00549725109216,0.0348265072707677,0,0,3.485190797630528,18.13521510602127,HK3;G6PD;TALDO1;PGM2;PGD;TKT;HK2;DERA;HK1
824,GO_Biological_Process_2021,membrane protein ectodomain proteolysis (GO:0006509),9/23,0.00549725109216,0.0348265072707677,0,0,3.485190797630528,18.13521510602127,ADAM19;APH1A;ADAM17;ADAM10;ADAM9;MYH9;PRKCQ;SPPL3;RBMX
825,GO_Biological_Process_2021,negative regulation of G protein-coupled receptor signaling pathway (GO:0045744),9/23,0.00549725109216,0.0348265072707677,0,0,3.485190797630528,18.13521510602127,RGS2;CXCL8;GRK2;MGRN1;CCL5;PLEK;CRY1;ADA;SNCA
826,GO_Biological_Process_2021,regulation of mononuclear cell migration (GO:0071675),9/23,0.00549725109216,0.0348265072707677,0,0,3.485190797630528,18.13521510602127,LYN;LGALS3;STK10;AKIRIN1;CCL5;MSN;AIF1;THBS1;TNF
827,GO_Biological_Process_2021,protein peptidyl-prolyl isomerization (GO:0000413),10/27,0.0055055634110347,0.0348265072707677,0,0,3.189521467751088,16.591878455277524,FKBP1A;PPIF;PIN1;PPIH;PPIG;PPIB;PPIA;PPID;NKTR;FKBP5
828,GO_Biological_Process_2021,response to glucocorticoid (GO:0051384),10/27,0.0055055634110347,0.0348265072707677,0,0,3.189521467751088,16.591878455277524,IL1RN;ZFP36;REST;ANXA1;HNRNPU;ADAM9;NR3C1;TNF;ZFP36L2;UBE2L3
829,GO_Biological_Process_2021,IRE1-mediated unfolded protein response (GO:0036498),16/53,0.0055210211660246,0.0348822108369073,0,0,2.3464753413207022,12.199776859833875,TSPYL2;GSK3A;XBP1;HSPA5;WIPI1;PDIA6;ADD1;DNAJC3;MYDGF;SERP1;CTDSP2;SRPRA;HDGF;TPP1;ATP6V0D1;TLN1
830,GO_Biological_Process_2021,transcription elongation from RNA polymerase II promoter (GO:0006368),19/67,0.0056294828264206,0.0355246786302644,0,0,2.148554229818338,11.12894734761945,CCNT2;CTDP1;CCNT1;CCNH;NCBP2;EAF1;SUPT4H1;EAF2;ELP2;GTF2H2;GTF2H5;CDK9;POLR2A;POLR2B;POLR2C;ELOB;NELFCD;CDK13;POLR2K
831,GO_Biological_Process_2021,"mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)",6/12,0.0056567398284714,0.0355256810305442,0,0,5.418754014129736,28.041551085088653,UQCRB;UQCRFS1;CYC1;UQCR10;UQCRC2;UQCRH
832,GO_Biological_Process_2021,positive regulation of myeloid leukocyte mediated immunity (GO:0002888),6/12,0.0056567398284714,0.0355256810305442,0,0,5.418754014129736,28.041551085088653,ITGAM;SPI1;TYROBP;DDX58;CAMK4;ITGB2
833,GO_Biological_Process_2021,"positive regulation of protein localization to chromosome, telomeric region (GO:1904816)",6/12,0.0056567398284714,0.0355256810305442,0,0,5.418754014129736,28.041551085088653,CCT3;CCT6A;CCT2;DKC1;CCT5;CCT4
834,GO_Biological_Process_2021,regulation of myoblast fusion (GO:1901739),6/12,0.0056567398284714,0.0355256810305442,0,0,5.418754014129736,28.041551085088653,CD53;EHD1;RIPOR2;FLOT1;CFLAR;MAPK14
835,GO_Biological_Process_2021,chromosome organization (GO:0051276),27/106,0.0057280328211514,0.0358874601124468,0,0,1.8564868813613429,9.583896537709876,HDAC3;HDAC1;SATB1;PHF1;DOT1L;SUPT4H1;XPA;HMGB2;NUCKS1;UBB;UBC;HMGN2;RPS27A;HMGN3;ZBTB7A;RAE1;RBX1;DDB1;LATS1;COPS6;MTF2;POLE3;PADI4;BRWD1;UBA52;EZH1;PHF19
836,GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),27/106,0.0057280328211514,0.0358874601124468,0,0,1.8564868813613429,9.583896537709876,NCF1;MAZ;PTEN;IRS2;PIK3R1;TNF;PIK3CG;SLC9A3R1;MYDGF;CCL5;JAK2;IER3;PPP1R16B;LYN;F2R;IL18;OSM;TSC2;PPP2R5C;SELP;FGR;PIK3IP1;HCLS1;PTPN6;PIK3AP1;HCST;NOP53
837,GO_Biological_Process_2021,cell morphogenesis involved in differentiation (GO:0000904),20/72,0.0058912738038922,0.0368661573121848,0,0,2.0878411910669974,10.719567615805316,RB1;MEF2C;SPI1;YTHDF2;ITGA4;ITGB3;ACTN1;PXN;ILK;PIK3R1;PARVB;RHOA;RILPL2;PARVG;ITGB7;RAC1;SRGAP2;ATF4;FERMT3;MEGF9
838,GO_Biological_Process_2021,positive regulation of mitotic cell cycle phase transition (GO:1901992),17/58,0.0059849689833362,0.0374078395096724,0,0,2.250088427406994,11.517086891414811,RB1;KMT2E;DDX3X;ANXA1;CUL3;PHB2;AIF1;RAB11A;CDC25B;ANAPC11;LSM10;MECP2;CCND3;ADAM17;RAD51C;AKT1;ANAPC5
839,GO_Biological_Process_2021,regulation of cellular protein metabolic process (GO:0032268),15/49,0.0061597575230378,0.0384087615348522,0,0,2.39357772094345,12.182635288400755,APP;MTPN;TGFB1;RPL10;GBA;PCIF1;FOXO3;KLF4;NFKB1;RBM3;NFKBIA;TCOF1;AKT1;MAPKAPK5;EIF2A
