,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
123,Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,19/35,1.4226117939841989e-07,1.8248515778339972e-06,0,0,6.457916801031925,101.81294072081792,HSPA9;SERPINB2;ANXA2;GSTO1;RPLP0;MSN;TALDO1;LMNB1;CDC42;CNN2;HNRNPDL;CAPZA1;STAT4;PDCD4;PKN2;SNRPA1;AURKAIP1;PPIA;S100A9
124,Reactome_2022,Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440,19/35,1.4226117939841989e-07,1.8248515778339972e-06,0,0,6.457916801031925,101.81294072081792,UBE2D2;TNFAIP3;UBE2D1;UBE2L6;ISG15;ATG12;HERC5;IFIH1;CYLD;ITCH;RNF125;RNF216;UBB;PCBP2;UBC;TAX1BP1;TRIM25;RPS27A;UBA52
125,Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,36/96,1.4266509597063812e-07,1.8248515778339972e-06,0,0,3.272373540856031,51.58165819160072,APP;USP14;CUL1;HMGB1;TANK;USP18;RPS6KA3;MAPK8;CASP8;RPS6KA5;UBB;IRAK2;UBC;S100A12;MAP2K7;RPS27A;N4BP1;SKP1;MAP2K3;MEF2A;MAP2K1;MEF2C;JUN;RIPK2;FOS;MAPK14;DUSP6;NFKB1;NFKB2;NFKBIA;MAPKAPK2;PELI1;UBE2N;ALPK1;UBA52;MYD88
126,Reactome_2022,MHC Class II Antigen Presentation R-HSA-2132295,38/104,1.43435755842082e-07,1.8248515778339972e-06,0,0,3.141073289678092,49.49508102472375,DCTN6;DYNC1I2;SEC23A;DCTN3;CLTA;AP2A1;IFI30;CTSS;HLA-DMA;ACTR1B;HLA-DMB;CTSL;KIF5B;AP2S1;CTSH;HLA-DQA2;CTSD;AP2M1;HLA-DQA1;CTSB;HLA-DPA1;CTSA;CD74;DYNC1H1;LAG3;HLA-DRB5;SEC24A;AP1B1;KIF22;DYNLL1;DYNLL2;DNM2;DYNC1LI2;CAPZA1;CANX;CAPZA2;HLA-DRA;HLA-DRB1
127,Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,37/100,1.4374215505400102e-07,1.8248515778339972e-06,0,0,3.2035844286898456,50.47325669457966,PSMD12;CUL3;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;MAP1LC3B;PSMD7;UBB;PSMB2;PSMB3;AKT3;PSMD3;UBC;PSMB1;AKT1;UBXN7;RPS27A;SKP1;PRKCD;GSR;TALDO1;PSMB8;RBX1;PSMB9;PSMA4;PSMC3;MAFG;PSME4;PSME1;GCLM;TKT;SQSTM1;UBA52;ATF4;NFE2L2
128,Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,75/268,1.5058204302877698e-07,1.8968668210989347e-06,0,0,2.129584726511652,33.453130608573645,PRR5;CDKN1A;GSK3A;CDKN1B;CLSTN1;PTEN;IRS2;IL1RAP;CHD3;AREG;PSMD8;PSMD6;PSMD7;PPP2R5E;AKT3;PSMD3;AKT1;MAF1;IER3;CNOT6L;EED;FLT3LG;TSC2;PPP2R5C;EREG;PSMA4;LCK;PSME4;PSME1;UBA52;PSMD12;HDAC3;RNMT;HDAC1;PIK3R1;FOXO3;PSMA7;PSMB10;PSMB2;UBB;RBBP4;PSMB3;PSMB1;UBC;THEM4;RICTOR;FYN;RBBP7;RPS27A;EGR1;JUN;CBX6;CBX4;TRAT1;PHC3;PSMB8;GATAD2A;PSMB9;REST;PSMC3;VAPA;RHEB;AGO1;MKRN1;RPS6KB2;CD28;SNAI1;GRB2;LAMTOR2;STUB1;LAMTOR1;LAMTOR4;PIK3AP1;MYD88;TNRC6B
129,Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,61/204,1.7547069984294913e-07,2.193383748036864e-06,0,0,2.3339520891008307,36.306477344801614,SMARCB1;SPI1;CCNH;ITGA2B;PSMD8;LGALS3;PSMD6;CCND3;PSMD7;CTSL;PSMD3;ARID2;SMARCC1;SMARCC2;CR1;PRMT1;LMO2;GP1BA;ARID1A;ARID1B;RUNX1;PSMA4;ELF2;PSME4;PSME1;PRKCQ;MYL9;UBA52;BLK;KMT2E;SMARCD1;PSMD12;SMARCD3;KMT2A;HDAC1;KMT2B;GATA3;THBS1;PSMA7;PSMB10;SOCS3;PSMB2;UBB;PSMB3;PSMB1;UBC;RPS27A;SMARCE1;NFE2;CBX6;CBX4;PCGF5;SETD1B;PHC3;PSMB8;PSMB9;ITCH;PSMC3;AGO1;PF4;TNRC6B
130,Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,26/59,1.8819312733063739e-07,2.334456732154853e-06,0,0,4.29004329004329,66.434740061514,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;PRKACB;SKP1;PSMB8;RBX1;PSMB9;ITCH;PSMA4;PSMC3;PSME4;NUMB;PSME1;UBA52
131,Reactome_2022,RHO GTPase Cycle R-HSA-9012999,110/441,1.9161673148478328e-07,2.3589180959300973e-06,0,0,1.8271321175136253,28.261656886950497,CYFIP2;NCF1;PLXND1;WIPF1;NCF2;NCF4;MSI2;ACTG1;STK10;SLK;BASP1;ARHGDIB;EPSTI1;TMPO;TPM4;FNBP1;RALGAPA1;TPM3;SWAP70;ACTN1;TMOD3;CYBB;CYBA;FAM91A1;SRRM1;DDX39B;CDC37;PHIP;TMEM87A;CUL3;TWF1;ARHGAP18;IQGAP1;PIK3R1;IQGAP2;ARHGAP15;NCKAP1L;SRGAP2;HMOX2;SPTBN1;PRPF38B;ARHGAP24;CCT6A;DIAPH1;DIAPH2;ARHGAP30;GRB2;HNRNPC;CDC42SE2;HSP90AB1;DOCK8;SNAP23;ARHGAP1;MTR;ARHGAP6;ARHGAP4;LMNB1;TUBA1B;C1QBP;EFHD2;FLOT1;FLOT2;EMD;SPTAN1;NCK1;CCT2;CCDC115;ARAP2;RHOH;RHOF;GMIP;RHOC;RHOA;CKAP4;ARFGAP2;NIPSNAP2;ZAP70;LCK;CDC42EP3;CDC42EP2;NDUFS3;ARHGEF1;RHOU;ROCK2;WAS;CDC42;FGD4;LMAN1;PGRMC2;SH3BP1;PTK2B;STOM;WHAMM;WASF2;IL32;GIT2;NDUFA5;USP9X;TXNL1;MYO9B;HSPE1;WDR11;SLC4A7;FMNL1;GOPC;PKN2;LAMTOR1;PKN1;VIM;RBMX
132,Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,31/78,2.276673150247137e-07,2.781649525677893e-06,0,0,3.594243127638911,54.97531595276916,PSMD12;UBE2D2;CUL1;UBE2D1;RASGRP2;RASGRP1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;SKP1;LYN;NFKB1;PSMB8;PSMB9;NFKBIA;PSMA4;PSMC3;PSME4;PSME1;UBE2N;PRKCQ;UBA52
133,Reactome_2022,Respiratory Electron Transport R-HSA-611105,34/90,2.558703670813903e-07,3.1029055709496964e-06,0,0,3.3099712989538004,50.240713475156376,NDUFB8;CCNI;UQCRB;NDUFB5;NDUFA10;NDUFB3;ETFDH;NDUFB1;ETFA;ETFB;UQCR10;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;NDUFV2;NDUFV1;NDUFA9;NDUFA6;NDUFA5;NDUFA3;NDUFA1;NDUFC2;SDHA;COX6C;COX6B1;NDUFS8;SCO1;NDUFS5;NDUFAB1;NDUFS3;NDUFAF3;UQCRC2
134,Reactome_2022,Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,16/27,2.743988655965309e-07,3.3029493081063898e-06,0,0,7.904873477038426,119.43222811433856,AP1B1;AP2A1;HLA-A;HCK;CD4;CD8B;LCK;PACS1;AP2S1;CD28;ATP6V1H;FYN;PKN2;CD247;B2M;AP2M1
135,Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,31/79,3.190153007561367e-07,3.811763703887662e-06,0,0,3.519153987266645,52.63959955125413,PSMD12;CUL1;RASGRP1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;SKP1;NFATC3;NFKB1;PSMB8;PSMB9;FKBP1A;NFKBIA;PSMA4;PSMC3;PSME4;PSME1;REL;CALM1;NFKBIE;PPIA;UBA52
136,Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,37/103,3.421065327516695e-07,4.057832961470532e-06,0,0,3.0574214411386,45.51932961155795,APP;USP14;UBE2D2;CUL1;UBE2D1;HMGB1;TANK;USP18;RPS6KA3;MAPK8;RPS6KA5;CASP8;UBB;IRAK2;UBC;S100A12;MAP2K7;RPS27A;N4BP1;SKP1;MAP2K3;MEF2A;MAP2K1;MEF2C;JUN;RIPK2;FOS;MAPK14;NFKB1;DUSP6;NFKB2;NFKBIA;MAPKAPK2;UBE2N;IRF7;ALPK1;UBA52
137,Reactome_2022,Autophagy R-HSA-9612973,43/128,3.489943115971067e-07,4.109534466270278e-06,0,0,2.761226557571355,41.05449690652091,DYNC1I2;PRKAA1;MTMR3;HSP90AB1;TOMM40;MTMR14;PARK7;WDR45;TOMM20;TOMM22;MAP1LC3B;UBB;LAMP2;UBC;RPS27A;GABARAPL2;HSPA8;DYNC1H1;TSC2;WIPI1;VPS37B;WIPI2;DYNLL1;DYNLL2;ATG12;EEF1A1;DYNC1LI2;ATG16L1;RHEB;CHMP2A;UBE2N;TOMM7;PLIN3;VDAC1;ATM;PLIN2;LAMTOR2;LAMTOR1;LAMTOR4;SQSTM1;UBA52;VPS28;ATG4D
138,Reactome_2022,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,24/54,4.564825071771233e-07,5.313688981207637e-06,0,0,4.354005167958657,63.56723655086242,HSPA8;PSMD12;PSMA7;PSMB10;PSMB8;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;UBC;PSME1;HNRNPD;PABPC1;RPS27A;UBA52;HSPA1A
139,Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,32/84,4.577947429963502e-07,5.313688981207637e-06,0,0,3.35352730171383,48.95091793356264,RB1;CDKN1A;PSMD12;CDKN1B;CCNH;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;RBBP4;UBB;PSMB3;AKT3;PSMD3;PSMB1;UBC;AKT1;E2F4;RPS27A;SKP1;PSMB8;CDC25B;PSMB9;RBL2;PSMA4;TFDP2;PSMC3;PSME1;UBA52
140,Reactome_2022,Chromatin Modifying Enzymes R-HSA-3247509,67/238,5.367460679161974e-07,6.1807672096345125e-06,0,0,2.1443829576123954,30.960045159134395,KDM5C;SMARCB1;KDM5D;PHF20;JADE1;ARID4A;ARID4B;JADE2;CHD3;ING5;EPC1;KAT7;UTY;JAK2;ARID2;KDM6A;NCOA1;KDM6B;SMARCC1;BRD1;SMARCC2;KDM2A;PRMT1;EED;ASH1L;ARID1A;ARID1B;JMJD6;SAP30;KAT6B;TBL1XR1;KAT6A;KDELR2;PADI4;KMT2E;SMARCD1;ENY2;KDM3A;HDAC3;SMARCD3;MEAF6;KMT2A;HDAC1;DOT1L;KMT2B;TAF9;GPS2;NSD3;RBBP4;NSD1;MBIP;SAP18;RPS2;RBBP7;SMARCE1;SETD1B;ELP2;ELP5;NFKB1;GATAD2A;NFKB2;TADA2B;REST;KANSL1;KANSL2;BRWD1;OGT
141,Reactome_2022,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,25/58,5.401039653957543e-07,6.1807672096345125e-06,0,0,4.123708816762129,59.51132105675672,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;SKP1;PSMB8;NFKB2;PSMB9;PSMA4;PSMC3;PSME4;PSME1;UBA52;MAP3K14;UBE2M
142,Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,23/51,5.736326355099648e-07,6.5185526762496e-06,0,0,4.469717237879976,64.23554298778318,PSMD12;CUL1;PSMA7;PSMB10;PSMB8;RBX1;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSMB1;UBC;PSME1;RPS27A;UBA52;SKP1;NFE2L2
143,Reactome_2022,Degradation Of GLI2 By Proteasome R-HSA-5610783,25/59,7.988640642652375e-07,8.95278692711042e-06,0,0,4.002185688491875,56.19098738238821,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;PRKACB;SKP1;CSNK1A1;PSMB8;RBX1;PSMB9;PSMA4;PSMC3;PSME4;PSME1;UBA52
144,Reactome_2022,GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,25/59,7.988640642652375e-07,8.95278692711042e-06,0,0,4.002185688491875,56.19098738238821,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;PRKACB;SKP1;CSNK1A1;PSMB8;RBX1;PSMB9;PSMA4;PSMC3;PSME4;PSME1;UBA52
145,Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,30/78,8.166153971637834e-07,9.089041235555808e-06,0,0,3.404530744336569,47.72504426662488,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;SKP1;GSR;TALDO1;PSMB8;RBX1;PSMB9;PSMA4;PSMC3;MAFG;PSME1;TKT;GCLM;SQSTM1;UBA52;ATF4;NFE2L2
146,Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,31/82,8.374348534645893e-07,9.257358074013318e-06,0,0,3.311554599178616,46.33832640774036,RB1;CDKN1A;PSMD12;CDKN1B;CCNH;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;RBBP4;UBB;PSMB3;AKT3;PSMD3;PSMB1;UBC;AKT1;E2F4;RPS27A;SKP1;PSMB8;PSMB9;RBL2;PSMA4;TFDP2;PSMC3;PSME1;UBA52
147,Reactome_2022,RHOBTB GTPase Cycle R-HSA-9706574,18/35,8.81758561834936e-07,9.681470695822775e-06,0,0,5.755944931163955,80.24562880908233,CCT2;HSP90AB1;ROCK2;CUL3;ACTN1;TMOD3;TXNL1;TWF1;MSI2;ACTG1;SRRM1;CCT6A;DDX39B;CDC37;PHIP;HNRNPC;VIM;RBMX
148,Reactome_2022,RNA Polymerase II Transcription Termination R-HSA-73856,27/67,9.760650766523744e-07,1.0645005030604757e-05,0,0,3.675072744907856,50.86203868664086,SLBP;RBM8A;U2AF1;U2AF1L4;LSM10;PABPN1;MAGOH;SRSF11;NCBP2;ALYREF;CPSF2;THOC3;CDC40;SRRM1;WDR33;NUDT21;DDX39B;SRSF2;SRSF3;SRSF4;RNPS1;SNRPF;SRSF5;SRSF6;SLU7;SRSF7;SNRPB
149,Reactome_2022,Stabilization Of P53 R-HSA-69541,24/56,1.0301631471739996e-06,1.1160100761051665e-05,0,0,4.0813953488372094,56.26527295239459,PSMD12;PHF20;PSMA7;PSMB10;PSMB8;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;UBC;PSME1;ATM;MDM4;CARD16;RPS27A;UBA52
150,Reactome_2022,Regulation Of Necroptotic Cell Death R-HSA-5675482,16/29,1.0437109601057262e-06,1.12319888090848e-05,0,0,6.687946074544013,92.11126192909968,MLKL;CFLAR;TANK;SDCBP;CASP8;UBB;CDC37;UBC;FLOT1;TNFSF10;PELI1;FLOT2;STUB1;RPS27A;OGT;UBA52
151,Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,25/60,1.1673604496200832e-06,1.2480004806793653e-05,0,0,3.8876067389799216,53.10768356561019,CYFIP2;WIPF1;ARPC1B;WAS;ACTG1;CDC42;FYN;NCKAP1L;WASF2;NCK1;ACTR3;LYN;ACTR2;YES1;SYK;MYO9B;ARPC5;FGR;HCK;ARPC2;ARPC3;BTK;MYH9;GRB2;CD247
152,Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,23/53,1.3215331855646552e-06,1.4035891676748789e-05,0,0,4.171240985900334,56.46491289936149,PSMD12;CUL5;PSMA7;PSMB10;PSMB8;RBX1;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;UBC;PSME1;ELOB;RPS27A;UBA52
153,Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,28/72,1.4511671815577253e-06,1.5312640714488983e-05,0,0,3.465012348582853,46.58065432458809,PSMD12;CUL1;NR3C1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;HIVEP3;RPS27A;SKP1;FBXW7;STAT1;PSMB8;RBX1;PSMB9;PSMA4;PSMC3;PSME4;PSME1;STUB1;UBA52
154,Reactome_2022,Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,25/61,1.686196108108537e-06,1.7677862423718533e-05,0,0,3.7793932866630766,50.23960871061967,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;SKP1;PSMB8;NFKB2;PSMB9;PSMA4;PSMC3;PSME4;PSME1;UBA52;MAP3K14;UBE2M
155,Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,26/65,1.8247063044298812e-06,1.8886291367506736e-05,0,0,3.6287438052143934,47.950552719189,PSMD12;CUL3;RASAL3;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;PSMB8;RBX1;PSMB9;PSMA4;RASA3;PSMC3;RASA4;PSME4;RASA2;PSME1;UBA52
156,Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,26/65,1.8247063044298812e-06,1.8886291367506736e-05,0,0,3.6287438052143934,47.950552719189,CDKN1A;PSMD12;CDKN1B;PHF20;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;PSMB8;PSMB9;PSMA4;PSMC3;PSME4;PSME1;ATM;MDM4;CARD16;UBA52
157,Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",122/523,1.8614801638519189e-06,1.914497003961625e-05,0,0,1.672301900352521,22.0645830537805,RB1;NUP107;CCNH;UBE2D1;SMC3;CDC14A;PSMD8;PSMD6;CCND3;PSMD7;AKT3;PSMD3;AKT1;SKP1;TMPO;NUP214;CEP135;NUP210;ESCO1;IST1;CSNK1D;CDC25B;RBX1;EML4;CTDNEP1;DYNC1LI2;PSME4;AKAP9;PSME1;ANAPC5;UBA52;OPTN;ANAPC1;KPNB1;PSMD12;SET;TUBGCP2;CUL1;PDS5A;ARPP19;NUP160;ANAPC11;UBB;PRKAR2B;RAD21;TPR;UBC;CEP78;LYN;UBE2I;RPS27;STAG2;CHMP2A;CDKN1C;YWHAE;CDKN1A;CDKN1B;HSP90AB1;LMNB1;TUBA1C;NIPBL;TUBA1B;PCM1;TUBA1A;XPO1;SUMO1;PPP2R5E;JAK2;EMD;YWHAG;TUBB;HAUS3;PPP2R5C;DYNLL1;SMC1A;DYNLL2;SIRT2;HAUS2;MZT2B;RBL2;MZT2A;PSMA4;DBF4;TFDP2;GORASP2;CNEP1R1;NUP54;CEP63;SFI1;NUP58;SDCCAG8;RAB1A;DYNC1I2;HDAC1;RAB1B;VPS4A;DCTN3;PSMA7;PSMB10;PSMB2;RBBP4;PSMB3;PSMB1;E2F4;BUB3;RPS27A;CDKN2D;DYNC1H1;CDK11A;NDE1;TUBB4B;CDK11B;PSMB8;PSMB9;POLE4;NEDD1;PSMC3;KANSL1;TAOK1;POLE3;LPIN1;RAN
158,Reactome_2022,FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,23/54,1.9633499450631206e-06,2.0065683400802333e-05,0,0,4.03644525919985,53.04235554214705,PSMD12;CUL1;PSMA7;PSMB10;PSMB8;RBX1;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;UBC;PSME1;RPS27A;UBA52;SKP1
159,Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,33/93,1.983955293687181e-06,2.0149545951510437e-05,0,0,2.996760609005507,39.34871969024654,CYFIP2;PRR5;NCF1;NCF2;ROCK2;ITGB3;SH2D2A;NCF4;ITPR2;PIK3R1;CDC42;AKT3;CTNNA1;AKT1;PTK2B;THEM4;FYN;NCKAP1L;RICTOR;PRKACB;WASF2;NCK1;PRKCD;CYBB;CYBA;MAPK14;RHOA;VEGFA;MAPKAPK2;CTNNB1;PKN2;PKN1;CALM1
160,Reactome_2022,Macroautophagy R-HSA-1632852,38/114,2.032419500641681e-06,2.0513550860513862e-05,0,0,2.72615184944841,35.72971928204853,DYNC1I2;PRKAA1;MTMR3;TOMM40;MTMR14;PARK7;WDR45;TOMM20;TOMM22;MAP1LC3B;UBB;UBC;RPS27A;GABARAPL2;HSPA8;DYNC1H1;TSC2;WIPI1;WIPI2;DYNLL1;DYNLL2;ATG12;DYNC1LI2;ATG16L1;RHEB;CHMP2A;UBE2N;TOMM7;PLIN3;VDAC1;ATM;PLIN2;LAMTOR2;LAMTOR1;LAMTOR4;SQSTM1;UBA52;ATG4D
161,Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,30/81,2.066955347050284e-06,2.073334838862168e-05,0,0,3.2036931277365315,41.93452936821366,APP;HSP90AB1;UBE2D2;TNFAIP3;UBE2D1;UBE2L6;HMGB1;TANK;HERC5;IFIH1;CASP8;RNF216;UBB;DHX58;PCBP2;UBC;TRIM25;S100A12;RPS27A;ISG15;ATG12;NFKB1;NFKB2;NFKBIA;CYLD;ITCH;RNF125;IRF7;TAX1BP1;UBA52
162,Reactome_2022,M Phase R-HSA-68886,94/380,2.129695395963577e-06,2.1231625880004992e-05,0,0,1.8023701348222168,23.538109721701897,RB1;YWHAE;NUP107;UBE2D1;SMC3;LMNB1;PSMD8;TUBA1C;PSMD6;NIPBL;PCM1;TUBA1B;PSMD7;TUBA1A;XPO1;SUMO1;PPP2R5E;PSMD3;EMD;YWHAG;TMPO;NUP214;CEP135;NUP210;IST1;TUBB;HAUS3;CSNK1D;PPP2R5C;DYNLL1;SMC1A;DYNLL2;SIRT2;HAUS2;EML4;MZT2B;CTDNEP1;MZT2A;DYNC1LI2;PSMA4;GORASP2;CNEP1R1;AKAP9;PSME4;PSME1;ANAPC5;NUP54;CEP63;UBA52;SFI1;ANAPC1;KPNB1;NUP58;SDCCAG8;DYNC1I2;RAB1A;PSMD12;SET;TUBGCP2;RAB1B;DCTN3;VPS4A;PDS5A;ARPP19;PSMA7;NUP160;PSMB10;ANAPC11;PSMB2;UBB;PRKAR2B;PSMB3;RAD21;PSMB1;TPR;UBC;BUB3;RPS27A;CEP78;DYNC1H1;UBE2I;NDE1;TUBB4B;PSMB8;PSMB9;NEDD1;RPS27;STAG2;PSMC3;KANSL1;TAOK1;CHMP2A;LPIN1;RAN
163,Reactome_2022,Endosomal/Vacuolar Pathway R-HSA-1236977,9/11,2.2042745143134533e-06,2.18411346692644e-05,0,0,24.413693346190936,317.99109313786056,CTSL;HLA-B;HLA-C;LNPEP;HLA-A;HLA-F;B2M;CTSS;HLA-E
164,Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,22/51,2.527996255864841e-06,2.474695129988173e-05,0,0,4.126377418134058,53.18109697634347,PSMD12;PSMA7;PSMB10;PSMB8;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;UBC;PSME1;ATM;CARD16;RPS27A;UBA52
165,Reactome_2022,Vpu Mediated Degradation Of CD4 R-HSA-180534,22/51,2.527996255864841e-06,2.474695129988173e-05,0,0,4.126377418134058,53.18109697634347,PSMD12;PSMA7;PSMB10;PSMB8;PSMB9;PSMD8;PSMD6;CD4;PSMD7;PSMA4;PSMB2;UBB;PSMC3;PSMB3;PSMD3;PSME4;PSMB1;UBC;PSME1;RPS27A;UBA52;SKP1
166,Reactome_2022,Activation Of NF-kappaB In B Cells R-HSA-1169091,26/66,2.566230328030973e-06,2.4970804090121743e-05,0,0,3.53781512605042,45.54255073055746,PSMD12;CUL1;PSMA7;PSMB10;PSMD8;PSMD6;PSMD7;PSMB2;UBB;PSMB3;PSMD3;PSMB1;UBC;RPS27A;SKP1;NFKB1;PSMB8;PSMB9;NFKBIA;PSMA4;PSMC3;PSME4;PSME1;REL;NFKBIE;UBA52
167,Reactome_2022,Interleukin-2 Family Signaling R-HSA-451927,20/44,2.675573189334847e-06,2.587980019445908e-05,0,0,4.531182795698925,58.14117842850392,SYK;STAT1;CLSTN1;INPPL1;CSF2RB;PIK3R1;IL2RG;CSF2RA;LCK;INPP5D;IL2RB;STAT4;PTK2B;GRB2;PTPN6;LGALS9;JAK2;JAK3;HAVCR2;JAK1
168,Reactome_2022,CD28 Co-Stimulation R-HSA-389356,17/34,2.948574019542303e-06,2.835167326482984e-05,0,0,5.434418304866258,69.20290918886458,PRR5;LYN;YES1;PIK3R1;CDC42;LCK;GRAP2;AKT3;CD28;AKT1;THEM4;FYN;RICTOR;GRB2;PKN2;PKN1;MAP3K14
169,Reactome_2022,ER To Golgi Anterograde Transport R-HSA-199977,42/133,2.985624988470168e-06,2.853906238978837e-05,0,0,2.5174688858899383,32.026487592732245,DCTN6;COPB2;ARF4;DYNC1I2;RAB1A;COPA;SEC23A;SERPINA1;RAB1B;CTSZ;DCTN3;GOSR1;AREG;PPP6C;LMAN1;TMED2;SPTAN1;SPTBN1;CD55;TRAPPC2;DYNC1H1;TMED9;TRAPPC2L;TRAPPC1;SEC24A;TRAPPC4;TRAPPC10;COG3;COG1;CSNK1D;DYNLL1;DYNLL2;ARFGAP2;F5;DYNC1LI2;TRAPPC6A;GOLGB1;CAPZA1;CAPZA2;KDELR2;ARF5;SEC22C
170,Reactome_2022,Iron Uptake And Transport R-HSA-917937,24/59,3.172328473597345e-06,3.0146396313425063e-05,0,0,3.730897009966777,47.23705383463964,ATP6V1A;ATP6V0B;ATP6V1G1;ATP6V0E1;IREB2;CUL1;NEDD8;CAND1;UBB;FTH1;UBC;ATP6V1B2;LCN2;ATP6V1H;ATP6V0D1;ATP6V0E2;RPS27A;UBA52;ATP6V1D;HMOX2;SKP1;FTL;ATP6V0A1;ATP6V1F
